device_id,timestamp,cpu_percent,ram_percent,disco_percent,latencia_ms,banda_mbps
10,2025-06-11 12:11:18,43.1,54.7,64.1,24.8,369.4
11,2025-06-11 12:11:18,59.6,45.9,54.2,29.0,10.0
12,2025-06-11 12:11:18,80.0,61.7,70.7,7.2,710.2
13,2025-06-11 12:11:18,58.0,85.0,30.1,24.6,491.9
14,2025-06-11 12:11:18,82.1,84.0,67.1,19.4,482.9
15,2025-06-11 12:11:18,49.7,81.4,51.0,8.8,249.4
1,2025-06-11 12:21:18,56.5,77.0,35.9,11.0,479.5
2,2025-06-11 12:21:18,86.9,71.2,87.2,24.4,96.7
3,2025-06-11 12:21:18,47.5,60.4,42.6,18.0,468.6
4,2025-06-11 12:21:18,37.6,58.0,67.1,22.3,10.0
5,2025-06-11 12:21:18,77.2,68.4,76.7,5.7,305.1
6,2025-06-11 12:21:18,97.2,90.1,32.9,6.0,353.9
7,2025-06-11 12:21:18,100.0,42.1,49.0,18.6,224.7
8,2025-06-11 12:21:18,85.1,91.1,20.9,17.4,248.0
9,2025-06-11 12:21:18,63.7,48.9,57.4,7.1,383.4
10,2025-06-11 12:21:18,44.1,52.0,66.1,30.6,205.8
11,2025-06-11 12:21:18,55.0,57.8,52.0,16.7,319.7
12,2025-06-11 12:21:18,64.8,60.8,37.3,13.3,454.4
13,2025-06-11 12:21:18,59.5,44.5,40.1,8.5,253.7
14,2025-06-11 12:21:18,41.3,48.1,71.9,14.6,10.0
15,2025-06-11 12:21:18,41.1,61.2,45.4,9.6,513.9
1,2025-06-11 12:31:18,40.9,65.8,79.9,19.1,746.6
2,2025-06-11 12:31:18,64.0,27.1,96.6,30.5,289.8
3,2025-06-11 12:31:18,71.9,85.9,14.3,26.0,325.6
4,2025-06-11 12:31:18,65.3,54.6,37.1,12.8,415.0
5,2025-06-11 12:31:18,27.3,64.9,63.7,4.9,372.9
6,2025-06-11 12:31:18,46.8,63.3,52.0,18.6,266.9
7,2025-06-11 12:31:18,46.2,61.5,48.5,3.1,17.8
8,2025-06-11 12:31:18,80.5,58.0,52.2,28.6,459.8
9,2025-06-11 12:31:18,39.6,49.6,66.9,17.9,536.0
10,2025-06-11 12:31:18,74.9,85.3,56.1,3.9,244.8
11,2025-06-11 12:31:18,13.6,64.7,43.5,8.4,810.4
12,2025-06-11 12:31:18,68.9,70.3,53.3,3.8,283.9
13,2025-06-11 12:31:18,5.1,83.2,48.9,23.1,543.1
14,2025-06-11 12:31:18,44.8,81.5,67.7,28.6,507.9
15,2025-06-11 12:31:18,82.3,56.1,52.8,31.9,232.8
1,2025-06-11 12:41:18,32.2,71.0,52.7,31.4,487.3
2,2025-06-11 12:41:18,81.4,56.0,73.9,35.0,535.7
3,2025-06-11 12:41:18,71.5,66.5,84.2,32.2,226.7
4,2025-06-11 12:41:18,73.8,71.3,91.7,36.7,267.2
5,2025-06-11 12:41:18,62.6,73.1,77.7,1.2,546.0
6,2025-06-11 12:41:18,32.6,78.1,55.1,20.6,282.4
7,2025-06-11 12:41:18,49.9,56.7,52.8,38.4,616.6
8,2025-06-11 12:41:18,50.7,77.1,54.5,9.4,465.2
9,2025-06-11 12:41:18,53.4,81.8,78.4,9.1,538.5
10,2025-06-11 12:41:18,46.9,83.0,57.8,21.4,213.8
11,2025-06-11 12:41:18,57.6,71.7,10.0,28.8,445.3
12,2025-06-11 12:41:18,32.8,55.2,83.0,18.3,164.7
13,2025-06-11 12:41:18,39.4,63.4,75.1,8.8,304.4
14,2025-06-11 12:41:18,59.5,79.8,43.5,31.1,447.5
15,2025-06-11 12:41:18,75.1,65.1,59.6,15.0,493.2
1,2025-06-11 12:51:18,62.9,61.2,33.0,20.0,617.8
2,2025-06-11 12:51:18,74.7,76.0,60.7,31.4,321.1
3,2025-06-11 12:51:18,67.7,80.6,53.1,28.4,521.1
4,2025-06-11 12:51:18,23.4,77.5,45.3,21.8,153.2
5,2025-06-11 12:51:18,80.0,70.5,20.1,33.3,290.3
6,2025-06-11 12:51:18,39.4,68.6,57.7,25.5,308.4
7,2025-06-11 12:51:18,51.5,52.5,83.3,9.0,567.9
8,2025-06-11 12:51:18,57.7,77.2,53.3,35.9,56.4
9,2025-06-11 12:51:18,66.4,58.0,72.4,32.9,202.2
10,2025-06-11 12:51:18,52.7,58.5,55.3,25.1,250.2
11,2025-06-11 12:51:18,36.8,52.5,14.4,13.2,212.6
12,2025-06-11 12:51:18,63.2,57.1,74.6,37.5,253.1
13,2025-06-11 12:51:18,60.7,32.0,76.2,13.4,226.6
14,2025-06-11 12:51:18,55.8,80.8,74.9,34.7,363.8
15,2025-06-11 12:51:18,56.4,72.2,56.9,21.2,339.6
1,2025-06-11 13:01:18,49.7,54.9,54.5,18.4,101.4
2,2025-06-11 13:01:18,64.4,45.2,57.2,27.0,517.4
3,2025-06-11 13:01:18,98.9,35.1,56.9,24.4,413.3
4,2025-06-11 13:01:18,51.4,51.6,70.5,19.5,449.7
5,2025-06-11 13:01:18,19.6,63.0,46.1,20.4,537.9
6,2025-06-11 13:01:18,52.8,77.0,60.7,18.8,10.0
7,2025-06-11 13:01:18,51.7,76.5,62.6,26.9,360.9
8,2025-06-11 13:01:18,96.1,88.8,70.9,10.0,543.6
9,2025-06-11 13:01:18,32.4,64.9,52.3,1.0,497.1
10,2025-06-11 13:01:18,79.7,43.1,51.2,24.0,377.8
11,2025-06-11 13:01:18,59.3,57.6,54.1,13.2,444.2
12,2025-06-11 13:01:18,46.7,48.2,63.7,15.2,590.5
13,2025-06-11 13:01:18,55.0,56.6,51.0,33.2,514.2
14,2025-06-11 13:01:18,57.1,82.2,63.1,9.9,588.6
15,2025-06-11 13:01:18,13.6,94.7,85.6,21.0,513.1
1,2025-06-11 13:11:18,54.5,60.0,59.5,21.0,232.8
2,2025-06-11 13:11:18,65.4,87.1,56.0,17.2,462.3
3,2025-06-11 13:11:18,57.3,73.5,72.2,20.9,456.2
4,2025-06-11 13:11:18,13.4,87.1,81.7,30.2,504.4
5,2025-06-11 13:11:18,60.5,50.4,41.6,1.0,629.6
6,2025-06-11 13:11:18,60.6,83.2,68.9,21.1,326.7
7,2025-06-11 13:11:18,100.0,76.7,44.1,14.7,186.2
8,2025-06-11 13:11:18,58.3,24.8,52.5,13.0,627.1
9,2025-06-11 13:11:18,32.8,67.0,67.4,18.0,402.1
10,2025-06-11 13:11:18,39.7,81.2,47.1,32.8,570.2
11,2025-06-11 13:11:18,37.0,74.1,34.1,28.3,369.2
12,2025-06-11 13:11:18,66.2,56.3,56.3,10.1,520.0
13,2025-06-11 13:11:18,74.0,62.2,61.0,14.5,752.5
14,2025-06-11 13:11:18,27.2,64.2,23.8,42.5,438.8
15,2025-06-11 13:11:18,100.0,75.2,50.4,19.7,158.4
1,2025-06-11 13:21:18,41.8,76.9,62.5,1.0,262.4
2,2025-06-11 13:21:18,62.2,83.0,77.9,32.1,284.3
3,2025-06-11 13:21:18,64.4,61.0,41.4,16.5,474.8
4,2025-06-11 13:21:18,54.0,90.7,48.6,16.0,53.7
5,2025-06-11 13:21:18,44.6,43.3,64.0,6.8,274.1
6,2025-06-11 13:21:18,48.8,79.2,81.4,28.3,448.3
7,2025-06-11 13:21:18,46.7,75.8,45.4,24.8,682.4
8,2025-06-11 13:21:18,30.2,65.1,59.3,36.0,234.2
9,2025-06-11 13:21:18,34.3,43.8,26.3,29.3,437.4
10,2025-06-11 13:21:18,64.9,54.4,54.6,21.8,535.6
11,2025-06-11 13:21:18,51.0,65.4,74.1,17.1,533.0
12,2025-06-11 13:21:18,55.0,44.7,83.9,26.7,524.3
13,2025-06-11 13:21:18,55.7,77.6,70.5,25.5,302.0
14,2025-06-11 13:21:18,83.4,46.8,62.1,5.4,620.0
15,2025-06-11 13:21:18,65.0,67.5,42.9,16.8,10.0
1,2025-06-11 13:31:18,75.8,71.9,91.9,11.9,483.3
2,2025-06-11 13:31:18,45.8,61.3,58.5,21.7,356.6
3,2025-06-11 13:31:18,56.9,67.3,73.4,17.2,386.2
4,2025-06-11 13:31:18,44.5,88.2,87.3,26.1,387.5
5,2025-06-11 13:31:18,46.0,41.5,48.9,15.0,567.5
6,2025-06-11 13:31:18,63.3,78.7,61.8,22.5,299.5
7,2025-06-11 13:31:18,46.7,63.7,75.8,23.9,435.7
8,2025-06-11 13:31:18,36.5,75.6,48.4,35.4,192.3
9,2025-06-11 13:31:18,72.7,52.7,29.5,20.8,190.4
10,2025-06-11 13:31:18,37.3,70.8,44.4,35.6,397.7
11,2025-06-11 13:31:18,47.4,64.6,29.5,32.0,477.5
12,2025-06-11 13:31:18,53.7,69.0,65.8,32.3,253.7
13,2025-06-11 13:31:18,46.6,43.3,68.8,38.8,440.7
14,2025-06-11 13:31:18,52.3,62.9,43.7,21.4,430.1
15,2025-06-11 13:31:18,84.4,72.7,55.6,17.0,232.8
1,2025-06-11 13:41:18,83.6,94.7,76.0,18.6,392.3
2,2025-06-11 13:41:18,95.2,60.2,75.9,24.8,838.2
3,2025-06-11 13:41:18,71.2,46.6,69.7,21.4,403.1
4,2025-06-11 13:41:18,54.9,70.6,96.4,19.5,840.4
5,2025-06-11 13:41:18,86.1,74.2,27.5,20.0,621.2
6,2025-06-11 13:41:18,72.6,76.6,44.7,6.5,426.1
7,2025-06-11 13:41:18,34.7,71.1,50.8,21.4,113.2
8,2025-06-11 13:41:18,85.7,55.5,42.8,15.4,344.4
9,2025-06-11 13:41:18,61.8,91.2,61.5,13.5,301.8
10,2025-06-11 13:41:18,33.4,92.2,53.6,34.9,308.2
11,2025-06-11 13:41:18,5.3,80.9,42.0,24.1,736.4
12,2025-06-11 13:41:18,58.0,62.8,85.5,23.8,377.2
13,2025-06-11 13:41:18,86.8,62.2,72.8,4.4,540.8
14,2025-06-11 13:41:18,23.2,64.3,55.8,34.4,603.8
15,2025-06-11 13:41:18,56.7,89.3,62.3,18.1,190.6
1,2025-06-11 13:51:18,88.7,58.9,77.9,3.0,433.4
2,2025-06-11 13:51:18,77.2,50.2,77.8,18.5,301.6
3,2025-06-11 13:51:18,47.6,72.4,64.5,13.8,744.9
4,2025-06-11 13:51:18,44.5,74.8,33.7,21.0,283.0
5,2025-06-11 13:51:18,81.6,10.0,42.4,9.4,327.5
6,2025-06-11 13:51:18,46.4,89.3,38.6,37.5,717.8
7,2025-06-11 13:51:18,66.6,45.0,32.9,30.5,288.0
8,2025-06-11 13:51:18,70.1,52.7,61.2,27.4,10.0
9,2025-06-11 13:51:18,55.5,65.3,28.3,12.7,231.1
10,2025-06-11 13:51:18,70.2,65.7,70.3,11.5,349.5
11,2025-06-11 13:51:18,54.8,57.4,73.3,1.0,560.3
12,2025-06-11 13:51:18,71.3,66.1,95.7,24.0,302.1
13,2025-06-11 13:51:18,51.0,79.4,57.0,27.1,228.4
14,2025-06-11 13:51:18,69.3,90.3,100.0,1.8,755.9
15,2025-06-11 13:51:18,51.8,57.3,73.0,23.3,369.9
1,2025-06-11 14:01:18,60.1,71.6,69.8,20.0,646.1
2,2025-06-11 14:01:18,60.2,41.4,58.7,11.3,545.4
3,2025-06-11 14:01:18,49.6,66.4,68.6,14.4,121.7
4,2025-06-11 14:01:18,80.5,72.7,68.9,5.9,244.0
5,2025-06-11 14:01:18,68.7,69.5,63.3,17.4,362.4
6,2025-06-11 14:01:18,35.3,63.6,84.1,17.9,589.8
7,2025-06-11 14:01:18,74.2,99.3,70.3,30.9,461.7
8,2025-06-11 14:01:18,11.6,60.1,50.2,38.6,201.0
9,2025-06-11 14:01:18,28.4,100.0,57.7,13.9,561.1
10,2025-06-11 14:01:18,77.2,48.4,38.0,12.2,453.9
11,2025-06-11 14:01:18,52.8,47.9,58.8,11.3,408.5
12,2025-06-11 14:01:18,41.9,78.0,100.0,12.6,151.4
13,2025-06-11 14:01:18,47.5,89.0,77.2,10.2,597.6
14,2025-06-11 14:01:18,45.0,77.5,68.5,10.7,372.7
15,2025-06-11 14:01:18,63.5,47.8,65.8,3.5,325.0
1,2025-06-11 14:11:18,68.8,84.0,86.6,33.6,574.0
2,2025-06-11 14:11:18,41.0,50.7,64.6,1.0,10.0
3,2025-06-11 14:11:18,18.4,34.0,44.5,5.3,316.9
4,2025-06-11 14:11:18,55.5,80.9,90.3,9.0,365.2
5,2025-06-11 14:11:18,28.9,62.2,95.7,22.4,193.3
6,2025-06-11 14:11:18,74.4,70.7,45.9,6.6,334.5
7,2025-06-11 14:11:18,92.4,38.2,93.8,12.6,415.3
8,2025-06-11 14:11:18,74.0,52.2,45.4,37.5,326.5
9,2025-06-11 14:11:18,73.4,71.1,89.3,16.8,104.6
10,2025-06-11 14:11:18,57.7,38.6,44.5,25.9,197.6
11,2025-06-11 14:11:18,58.3,78.1,55.7,13.9,891.3
12,2025-06-11 14:11:18,55.7,89.5,82.4,30.7,314.3
13,2025-06-11 14:11:18,66.6,74.9,98.9,16.9,526.7
14,2025-06-11 14:11:18,72.5,28.2,88.9,29.8,458.2
15,2025-06-11 14:11:18,44.5,100.0,58.1,22.1,590.8
